"repo","repo_url","stars","path","raw_url","version_hint","matched_query"
"dienesd/docusaurus-test","https://github.com/dienesd/docusaurus-test","0","openapi/petstore-api.yaml","https://raw.githubusercontent.com/dienesd/docusaurus-test/f6e6b07c6ccbc75ca049a1cae77bd02480ad1734/openapi/petstore-api.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"digiphd/full-stack-saas-nextjs-1","https://github.com/digiphd/full-stack-saas-nextjs-1","0","apps/docs/openapi.json","https://raw.githubusercontent.com/digiphd/full-stack-saas-nextjs-1/ed772eeb2d3ede9c244d8ac89fb0827d9f93353a/apps/docs/openapi.json","openapi-3","filename:openapi.json openapi"
"dilrukshax/SaaS-DocPaySystem","https://github.com/dilrukshax/SaaS-DocPaySystem","0","docs/api-specs/document-service.openapi.yml","https://raw.githubusercontent.com/dilrukshax/SaaS-DocPaySystem/0a17ac7492e54d9933a484957fec24dcaf3bf130/docs/api-specs/document-service.openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"dimanovostroinyi23/blobs_sys14","https://github.com/dimanovostroinyi23/blobs_sys14","0","yo-generator-tokend-module/generators/app/templates/docs/spec/openapi.yaml","https://raw.githubusercontent.com/dimanovostroinyi23/blobs_sys14/be3007a9466a291c180cf4cb090a39ae630b9845/yo-generator-tokend-module/generators/app/templates/docs/spec/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"Dimaulta/Travel_Schedule","https://github.com/Dimaulta/Travel_Schedule","0","Travel Schedule/openapi.yaml","https://raw.githubusercontent.com/Dimaulta/Travel_Schedule/main/Travel Schedule/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"dimkl/ordering_system","https://github.com/dimkl/ordering_system","0","api/src/openapi.json","https://raw.githubusercontent.com/dimkl/ordering_system/2c667db6b0a944006e052502ad8fd059277ede4d/api/src/openapi.json","openapi-3","filename:openapi.json openapi"
"dineroo-gn/api-docs","https://github.com/dineroo-gn/api-docs","0","docs/openapi.yml","https://raw.githubusercontent.com/dineroo-gn/api-docs/ed71e27778d3a5ea4245f11354857b57700d6363/docs/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"dingyouqiang1996/kubernetes","https://github.com/dingyouqiang1996/kubernetes","0","api/openapi-spec/v3/apis__certificates.k8s.io__v1_openapi.json","https://raw.githubusercontent.com/dingyouqiang1996/kubernetes/9fe06620f3dd17a26ffe97d2fe1a2ce6f52cbf5b/api/openapi-spec/v3/apis__certificates.k8s.io__v1_openapi.json","openapi-3","filename:openapi.json openapi"
"dinhquytrieu/RentIO-Server","https://github.com/dinhquytrieu/RentIO-Server","0","openapi/admin/admin-user.openapi.yaml","https://raw.githubusercontent.com/dinhquytrieu/RentIO-Server/ed1099785451a023ab15b5236585949cf7f22805/openapi/admin/admin-user.openapi.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"dinhquytrieu/RentIO-Server","https://github.com/dinhquytrieu/RentIO-Server","0","openapi/host/host-amenity.openapi.yaml","https://raw.githubusercontent.com/dinhquytrieu/RentIO-Server/ed1099785451a023ab15b5236585949cf7f22805/openapi/host/host-amenity.openapi.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"dinhquytrieu/RentIO-Server","https://github.com/dinhquytrieu/RentIO-Server","0","openapi/host/host-slot-log.openapi.yaml","https://raw.githubusercontent.com/dinhquytrieu/RentIO-Server/ed1099785451a023ab15b5236585949cf7f22805/openapi/host/host-slot-log.openapi.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"dinhquytrieu/RentIO-Server","https://github.com/dinhquytrieu/RentIO-Server","0","openapi/host/host-wallet.openapi.yaml","https://raw.githubusercontent.com/dinhquytrieu/RentIO-Server/ed1099785451a023ab15b5236585949cf7f22805/openapi/host/host-wallet.openapi.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
